1	121
2	332
3	362
4	444
5	698
6	632
7	674
8	812
9	1032
10	945
11	881
12	1000
13	630
14	981
15	945
16	1038
17	986
18	951
19	885
20	880
21	784
22	905
23	1060
24	895
25	890
26	1134
27	975
28	983
29	913
30	909
31	728
32	1002
33	1078
34	1114
35	1098
36	877
37	889
38	847
39	931
40	966
41	900
42	910
43	952
44	1000
45	941
46	964
47	820
48	1084
49	1092
50	736
51	991
52	1067
53	891
54	953
55	994
56	847
57	1014
58	881
59	949
60	962
61	1038
62	968
63	1115
64	753
65	987
66	866
67	1003
68	850
69	1083
70	950
71	811
72	846
73	778
74	896
75	870
76	882
77	903
78	858
79	928
80	819
81	985
82	1032
83	992
84	1122
85	813
86	831
87	916
88	976
89	844
90	953
91	878
92	933
93	806
94	941
95	996
96	1019
97	935
98	955
99	1033
100	964
101	1119
102	885
103	890
104	990
105	1039
106	1106
107	857
108	920
109	905
110	1016
111	1117
112	1164
113	1143
114	938
115	890
116	957
117	1115
118	904
119	990
120	1070
121	925
122	1004
123	954
124	995
125	1104
126	869
127	968
128	831
129	866
130	1133
131	957
132	956
133	1062
134	864
135	1044
136	1026
137	1068
138	1162
139	834
140	938
141	1011
142	921
143	975
144	1015
145	1091
146	943
147	1031
148	848
149	1020
150	898
151	962
152	877
153	852
154	993
155	970
156	1034
157	1092
158	765
159	1168
160	1003
161	875
162	1164
163	1036
164	918
165	987
166	996
167	875
168	1140
169	1025
170	1158
171	1005
172	926
173	1024
174	890
175	934
176	988
177	1049
178	980
179	939
180	970
181	953
182	1015
183	826
184	1065
185	986
186	849
187	1068
188	924
189	1089
190	908
191	1051
192	963
193	1054
194	1140
195	901
196	1010
197	758
198	974
199	870
200	1192
201	1029
202	1046
203	1120
204	1095
205	639
206	1025
207	833
208	1103
209	1038
210	913
211	875
212	767
213	1093
214	1049
215	1055
216	865
217	943
218	886
219	831
220	1007
221	747
222	984
223	1033
224	1017
225	1084
226	1056
227	934
228	962
229	856
230	916
231	855
232	1009
233	987
234	1049
235	938
236	1008
237	1081
238	985
239	846
240	977
241	915
242	1020
243	949
244	1099
245	1086
246	986
247	964
248	858
249	1036
250	961
251	858
252	873
253	847
254	971
255	1020
256	906
257	907
258	961
259	842
260	1038
261	867
262	1074
263	889
264	1189
265	976
266	1002
267	1126
268	857
269	874
270	1052
271	878
272	1087
273	1118
274	943
275	1111
276	930
277	1130
278	940
279	957
280	1039
281	810
282	890
283	933
284	788
285	1049
286	963
287	892
288	1015
289	873
290	883
291	978
292	941
293	1051
294	904
295	911
296	999
297	780
298	854
299	942
300	986
301	1028
302	981
303	967
304	969
305	1083
306	1036
307	851
308	997
309	1008
310	963
311	982
312	957
313	904
314	988
315	1061
316	963
317	909
318	996
319	890
320	995
321	992
322	769
323	999
324	886
325	929
326	918
327	862
328	1087
329	1065
330	1011
331	988
332	1043
333	996
334	1136
335	934
336	825
337	883
338	998
339	942
340	969
341	1126
342	1016
343	1119
344	935
345	809
346	1047
347	1041
348	955
349	1054
350	1018
351	891
352	806
353	1113
354	1090
355	965
356	1157
357	1010
358	1073
359	1158
360	1022
361	836
362	1071
363	783
364	907
365	939
366	896
367	1035
368	1001
369	835
370	832
371	1106
372	811
373	845
374	925
375	1012
376	874
377	891
378	931
379	882
380	826
381	928
382	1033
383	957
384	1062
385	1083
386	950
387	1164
388	890
389	1079
390	1023
391	897
392	872
393	1029
394	1118
395	969
396	820
397	964
398	895
399	1083
400	896
401	939
402	909
403	1026
404	828
405	998
406	1135
407	1068
408	997
409	912
410	1157
411	1013
412	964
413	1163
414	925
415	1003
416	977
417	894
418	1017
419	1140
420	1145
421	961
422	882
423	988
424	1012
425	955
426	1085
427	1218
428	1139
429	1013
430	872
431	990
432	969
433	880
434	1057
435	1019
436	980
437	850
438	912
439	978
440	1087
441	952
442	1059
443	1058
444	1086
445	1014
446	1063
447	1061
448	898
449	1087
450	887
451	1025
452	967
453	1085
454	1031
455	851
456	921
457	1076
458	784
459	1064
460	823
461	967
462	841
463	897
464	1013
465	946
466	1023
467	888
468	950
469	1127
470	869
471	956
472	913
473	1065
474	1019
475	921
476	1174
477	994
478	1108
479	890
480	1050
481	1058
482	1063
483	930
484	1008
485	832
486	972
487	904
488	1079
489	1015
490	1036
491	990
492	1009
493	1057
494	1000
495	883
496	954
497	1185
498	906
499	939
500	974
501	984
502	1049
503	1005
504	1036
505	1175
506	890
507	928
508	1056
